fecha,cierre
2026-06-01,18.4800
2026-06-02,18.5100
2026-06-03,18.4300
2026-06-04,18.6000
2026-06-05,18.5700
2026-06-08,18.3900
2026-06-09,18.3500
2026-06-10,18.4700
2026-06-11,18.2500
2026-06-12,18.8100
2026-06-15,19.2700
2026-06-16,19.5100
2026-06-17,19.2300
2026-06-18,19.4600
2026-06-19,19.1900
2026-06-22,19.0500
2026-06-23,18.8700
2026-06-24,18.8500
2026-06-25,18.8200
2026-06-26,19.5200
2026-06-29,19.6100
2026-06-30,19.8000
2026-07-01,20.1400
2026-07-02,20.1200
2026-07-03,20.1800
2026-07-06,19.7200
2026-07-07,19.5500
2026-07-08,18.7300
2026-07-09,18.9500
2026-07-10,18.7600
2026-07-13,18.9000
2026-07-14,18.6100
2026-07-15,18.0900
2026-07-16,18.1900
2026-07-17,18.1300
2026-07-20,17.9600
2026-07-21,17.9700
2026-07-22,18.0800
2026-07-23,17.8900
2026-07-24,18.2900
2026-07-27,18.6600
2026-07-28,18.8500
2026-07-29,19.1300
2026-07-30,19.5200
2026-07-31,19.2800
2026-08-03,19.5800
2026-08-04,19.8500
2026-08-05,20.2600
2026-08-06,20.3200
2026-08-07,20.3600
2026-08-10,20.0600
2026-08-11,19.9900
2026-08-12,19.7000
2026-08-13,19.6500
2026-08-14,19.5600
2026-08-17,19.2200
2026-08-18,18.8600
2026-08-19,19.1300
2026-08-20,19.3100
2026-08-21,19.4400
2026-08-24,19.5000
2026-08-25,19.4000
2026-08-26,19.6100
2026-08-27,19.5800
2026-08-28,19.3500
2026-08-31,19.4400
2026-09-01,18.9400
