fecha,cierre
2026-06-01,23.4300
2026-06-02,23.7900
2026-06-03,23.8200
2026-06-04,23.7000
2026-06-05,23.7700
2026-06-08,22.9500
2026-06-09,22.8500
2026-06-10,22.4000
2026-06-11,22.2600
2026-06-12,22.5900
2026-06-15,22.3100
2026-06-16,21.6500
2026-06-17,21.9900
2026-06-18,21.8500
2026-06-19,21.9700
2026-06-22,22.4600
2026-06-23,22.2700
2026-06-24,21.7100
2026-06-25,21.7400
2026-06-26,21.5000
2026-06-29,21.4400
2026-06-30,19.9100
2026-07-01,19.7100
2026-07-02,19.6600
2026-07-03,19.9200
2026-07-06,19.6900
2026-07-07,19.0300
2026-07-08,18.4900
2026-07-09,18.7600
2026-07-10,18.7600
2026-07-13,18.3100
2026-07-14,18.5400
2026-07-15,18.5000
2026-07-16,18.2200
2026-07-17,17.7400
2026-07-20,18.0500
2026-07-21,18.0500
2026-07-22,17.9600
2026-07-23,18.3200
2026-07-24,18.2700
2026-07-27,17.9200
2026-07-28,17.0600
2026-07-29,16.5300
2026-07-30,17.1600
2026-07-31,16.8200
2026-08-03,16.3400
2026-08-04,16.3700
2026-08-05,16.0300
2026-08-06,15.9700
2026-08-07,15.8200
2026-08-10,15.8100
2026-08-11,16.1700
2026-08-12,16.6100
2026-08-13,16.3000
2026-08-14,16.3200
2026-08-17,16.4200
2026-08-18,16.6600
