fecha,cierre
2026-06-01,58.4500
2026-06-02,57.8500
2026-06-03,57.5500
2026-06-04,59.0000
2026-06-05,58.8000
2026-06-08,58.7000
2026-06-09,57.6000
2026-06-10,58.2000
2026-06-11,58.0500
2026-06-12,58.8000
2026-06-15,58.4500
2026-06-16,58.4000
2026-06-17,58.8000
2026-06-18,58.3000
2026-06-19,58.0000
2026-06-22,58.7000
2026-06-23,59.1000
2026-06-24,59.4000
2026-06-25,59.2500
2026-06-26,58.6000
2026-06-29,58.7000
2026-06-30,57.8500
2026-07-01,57.5000
2026-07-02,57.4000
2026-07-03,56.9000
2026-07-06,57.1000
2026-07-07,57.0000
2026-07-08,56.1000
2026-07-09,56.1500
2026-07-10,56.0000
2026-07-13,54.3500
2026-07-14,53.6500
2026-07-15,53.8000
2026-07-16,53.7000
2026-07-17,54.1500
2026-07-20,54.0500
2026-07-21,54.7000
2026-07-22,56.2000
2026-07-23,58.1000
2026-07-24,58.8000
2026-07-27,59.2500
2026-07-28,59.6500
2026-07-29,59.5500
2026-07-30,59.2500
2026-07-31,58.5500
2026-08-03,58.5500
2026-08-04,58.9500
2026-08-05,58.6500
2026-08-06,58.6000
2026-08-07,58.3500
2026-08-10,58.7000
2026-08-11,58.3500
2026-08-12,57.8000
2026-08-13,58.1500
2026-08-14,57.9500
