fecha,cierre
2026-06-01,17.8800
2026-06-02,17.9600
2026-06-03,17.9800
2026-06-04,17.8800
2026-06-05,17.9400
2026-06-08,17.8000
2026-06-09,17.8800
2026-06-10,17.9000
2026-06-11,17.9000
2026-06-12,18.0400
2026-06-15,17.9800
2026-06-16,17.9400
2026-06-17,17.8200
2026-06-18,17.8400
2026-06-19,17.8200
2026-06-22,17.8400
2026-06-23,17.9000
2026-06-24,17.9400
2026-06-25,18.0600
2026-06-26,17.9000
2026-06-29,17.9200
2026-06-30,17.8800
2026-07-01,17.8600
2026-07-02,18.0800
2026-07-03,18.1200
2026-07-06,17.8400
2026-07-07,18.1000
2026-07-08,18.1400
2026-07-09,18.1600
2026-07-10,17.9200
2026-07-13,18.1800
2026-07-14,18.1000
2026-07-15,18.1600
2026-07-16,18.3000
2026-07-17,18.1800
2026-07-20,18.2200
2026-07-21,18.1400
2026-07-22,18.2600
2026-07-23,18.0600
2026-07-24,18.0800
2026-07-27,18.2000
2026-07-28,18.2600
2026-07-29,18.2000
2026-07-30,18.2600
2026-07-31,18.3000
2026-08-03,18.4600
2026-08-04,18.3200
2026-08-05,18.3400
2026-08-06,18.2800
2026-08-07,18.2200
2026-08-10,18.2800
2026-08-11,18.1800
2026-08-12,18.0800
2026-08-13,18.1800
2026-08-14,18.1000
2026-08-17,17.9600
2026-08-18,18.0400
2026-08-19,18.1800
2026-08-20,18.2000
2026-08-21,18.3000
2026-08-24,18.4800
2026-08-25,18.4000
2026-08-26,18.3000
2026-08-27,18.2200
