fecha,cierre
2026-06-01,0.4900
2026-06-02,0.4900
2026-06-03,0.4800
2026-06-04,0.4800
2026-06-05,0.4700
2026-06-08,0.4500
2026-06-09,0.4400
2026-06-10,0.4400
2026-06-11,0.4500
2026-06-12,0.4700
2026-06-15,0.4700
2026-06-16,0.4700
2026-06-17,0.4800
2026-06-18,0.4700
2026-06-19,0.4800
2026-06-22,0.4700
2026-06-23,0.4700
2026-06-24,0.4600
2026-06-25,0.4600
2026-06-26,0.4600
2026-06-29,0.4500
2026-06-30,0.4600
2026-07-01,0.4500
2026-07-02,0.4500
2026-07-03,0.4600
2026-07-06,0.4700
2026-07-07,0.4700
2026-07-08,0.4700
2026-07-09,0.4700
2026-07-10,0.4700
2026-07-13,0.4900
2026-07-14,0.4400
2026-07-15,0.4400
2026-07-16,0.4300
2026-07-17,0.4400
2026-07-20,0.4400
2026-07-21,0.4400
2026-07-22,0.4600
2026-07-23,0.4400
2026-07-24,0.4400
2026-07-27,0.4400
2026-07-28,0.4200
2026-07-29,0.4200
2026-07-30,0.4400
2026-07-31,0.4300
2026-08-03,0.4300
2026-08-04,0.4300
2026-08-05,0.4400
2026-08-06,0.4300
2026-08-07,0.4300
2026-08-10,0.4400
2026-08-11,0.4400
2026-08-12,0.4400
2026-08-13,0.4300
2026-08-14,0.4300
2026-08-17,0.4300
2026-08-18,0.4200
2026-08-19,0.4100
2026-08-20,0.4100
2026-08-21,0.4100
2026-08-24,0.4200
2026-08-25,0.4100
2026-08-26,0.4100
2026-08-27,0.4100
2026-08-28,0.4100
2026-08-31,0.3900
2026-09-01,0.3800
2026-09-02,0.3800
2026-09-03,0.3800
2026-09-04,0.3800
