fecha,cierre
2026-06-01,14.8300
2026-06-02,15.3300
2026-06-03,15.1000
2026-06-04,14.9100
2026-06-05,14.7800
2026-06-08,14.6500
2026-06-09,14.6500
2026-06-10,14.7600
2026-06-11,14.7600
2026-06-12,15.2400
2026-06-15,15.3900
2026-06-16,15.2700
2026-06-17,15.2300
2026-06-18,15.2700
2026-06-19,15.4400
2026-06-22,15.6200
2026-06-23,15.5100
2026-06-24,15.7500
2026-06-25,15.5200
2026-06-26,15.5400
2026-06-29,15.4400
2026-06-30,15.3400
2026-07-01,15.3100
2026-07-02,15.1500
2026-07-03,15.4300
2026-07-06,15.2000
2026-07-07,15.1200
2026-07-08,14.6800
2026-07-09,14.9000
2026-07-10,15.0500
2026-07-13,14.8400
2026-07-14,14.9500
2026-07-15,14.9900
2026-07-16,14.9500
2026-07-17,15.0300
2026-07-20,15.1200
2026-07-21,15.0800
2026-07-22,15.1500
2026-07-23,15.2200
2026-07-24,15.3400
2026-07-27,15.3000
2026-07-28,14.8500
2026-07-29,14.5000
2026-07-30,14.8600
2026-07-31,15.0600
2026-08-03,14.7500
2026-08-04,14.9000
2026-08-05,14.8200
2026-08-06,14.8000
2026-08-07,14.7700
2026-08-10,14.5500
2026-08-11,14.5300
2026-08-12,14.5600
2026-08-13,14.5600
2026-08-14,14.5100
2026-08-17,14.3400
2026-08-18,14.1300
2026-08-19,13.9100
2026-08-20,14.0700
2026-08-21,14.1000
2026-08-24,13.9000
2026-08-25,13.9800
2026-08-26,13.9300
2026-08-27,13.5400
2026-08-28,13.5100
2026-08-31,13.4000
2026-09-01,13.3500
2026-09-02,13.2100
2026-09-03,13.2400
2026-09-04,13.2600
2026-09-07,13.2200
2026-09-08,13.1300
