fecha,cierre
2026-06-01,55.7000
2026-06-02,54.4600
2026-06-03,52.6600
2026-06-04,54.0000
2026-06-05,53.6800
2026-06-08,52.5400
2026-06-09,52.1200
2026-06-10,52.0000
2026-06-11,49.7700
2026-06-12,50.9600
2026-06-15,52.4400
2026-06-16,52.2200
2026-06-17,52.1000
2026-06-18,51.7600
2026-06-19,51.5800
2026-06-22,51.3200
2026-06-23,52.3000
2026-06-24,52.1800
2026-06-25,52.1600
2026-06-26,52.1400
2026-06-29,51.7600
2026-06-30,51.0800
2026-07-01,51.2600
2026-07-02,51.3600
2026-07-03,51.1000
2026-07-06,51.6800
2026-07-07,51.9800
2026-07-08,49.1500
2026-07-09,50.0800
2026-07-10,50.7400
2026-07-13,49.9400
2026-07-14,49.7200
2026-07-15,49.9000
2026-07-16,50.7800
2026-07-17,49.9400
2026-07-20,49.8800
2026-07-21,48.9400
2026-07-22,48.7200
2026-07-23,48.2400
2026-07-24,49.7300
2026-07-27,51.3600
2026-07-28,53.0600
2026-07-29,53.8400
2026-07-30,53.0200
2026-07-31,53.3400
2026-08-03,55.3200
2026-08-04,56.5000
2026-08-05,57.5600
2026-08-06,56.4800
2026-08-07,57.5000
2026-08-10,57.1000
2026-08-11,58.0400
2026-08-12,57.3400
