fecha,cierre
2026-06-01,60.0400
2026-06-02,61.3000
2026-06-03,61.2800
2026-06-04,62.1200
2026-06-05,59.2600
2026-06-08,58.7800
2026-06-09,56.4400
2026-06-10,55.7200
2026-06-11,57.2800
2026-06-12,60.6200
2026-06-15,59.9400
2026-06-16,59.2200
2026-06-17,57.8000
2026-06-18,55.8800
2026-06-19,55.0000
2026-06-22,55.5400
2026-06-23,55.8400
2026-06-24,54.2000
2026-06-25,54.2800
2026-06-26,52.5200
2026-06-29,51.5200
2026-06-30,52.7400
2026-07-01,52.0600
2026-07-02,55.2000
2026-07-03,58.5400
2026-07-06,56.9800
2026-07-07,56.1200
2026-07-08,53.6200
2026-07-09,54.5600
2026-07-10,57.9800
2026-07-13,58.0000
2026-07-14,58.7400
2026-07-15,58.5000
2026-07-16,57.9200
2026-07-17,57.9400
2026-07-20,58.2000
2026-07-21,57.8400
2026-07-22,58.2000
2026-07-23,57.8600
2026-07-24,58.9000
2026-07-27,58.2000
2026-07-28,59.0800
2026-07-29,57.7800
2026-07-30,59.5000
2026-07-31,60.6400
2026-08-03,61.8000
2026-08-04,64.4200
2026-08-05,64.6200
2026-08-06,63.8000
2026-08-07,62.9600
2026-08-10,64.2200
2026-08-11,64.2000
2026-08-12,64.1600
2026-08-13,63.6800
2026-08-14,63.5800
2026-08-17,63.2400
2026-08-18,61.7800
2026-08-19,62.2400
2026-08-20,61.1600
2026-08-21,62.5600
2026-08-24,62.8400
2026-08-25,62.7000
2026-08-26,64.5400
2026-08-27,63.9000
2026-08-28,64.6000
2026-08-31,64.1000
2026-09-01,63.7600
2026-09-02,64.2800
2026-09-03,65.5800
2026-09-04,67.2200
2026-09-07,67.7200
