fecha,cierre
2026-06-01,10.6600
2026-06-02,10.7400
2026-06-03,10.5800
2026-06-04,10.7300
2026-06-05,10.6700
2026-06-08,10.6000
2026-06-09,10.4800
2026-06-10,10.4400
2026-06-11,10.4700
2026-06-12,11.0300
2026-06-15,11.4500
2026-06-16,11.6300
2026-06-17,11.9000
2026-06-18,11.8800
2026-06-19,11.8000
2026-06-22,12.0000
2026-06-23,11.9300
2026-06-24,11.8600
2026-06-25,11.9200
2026-06-26,11.8300
2026-06-29,11.9200
2026-06-30,12.0800
2026-07-01,12.1200
2026-07-02,12.3200
2026-07-03,12.4200
2026-07-06,12.5100
2026-07-07,12.4800
2026-07-08,11.8500
2026-07-09,12.0500
2026-07-10,12.1400
2026-07-13,12.0100
2026-07-14,11.9800
2026-07-15,11.9700
2026-07-16,11.9400
2026-07-17,11.8100
2026-07-20,11.7500
2026-07-21,11.9100
2026-07-22,12.0800
2026-07-23,11.6100
2026-07-24,11.9800
2026-07-27,12.2600
2026-07-28,12.2400
2026-07-29,11.9500
2026-07-30,12.2500
2026-07-31,12.3200
2026-08-03,12.5700
2026-08-04,12.6400
2026-08-05,12.7600
2026-08-06,12.8600
2026-08-07,12.8600
2026-08-10,12.8500
2026-08-11,12.8500
2026-08-12,12.9100
2026-08-13,12.8900
2026-08-14,12.9000
2026-08-17,12.6900
2026-08-18,12.4500
2026-08-19,12.3000
2026-08-20,12.2300
2026-08-21,12.5500
2026-08-24,12.7000
2026-08-25,12.5800
