fecha,cierre
2026-06-01,99.2500
2026-06-02,96.1500
2026-06-03,94.7000
2026-06-04,94.2500
2026-06-05,96.1500
2026-06-08,84.8000
2026-06-09,83.8000
2026-06-10,83.3500
2026-06-11,86.0500
2026-06-12,67.0000
2026-06-15,68.3000
2026-06-16,68.3500
2026-06-17,68.7000
2026-06-18,69.3500
2026-06-19,69.5000
2026-06-22,68.7500
2026-06-23,69.1500
2026-06-24,72.1000
2026-06-25,72.9000
2026-06-26,73.0000
2026-06-29,73.1000
2026-06-30,75.4500
2026-07-01,75.8500
2026-07-02,79.0500
2026-07-03,80.1500
2026-07-06,81.9500
2026-07-07,82.9000
2026-07-08,81.6500
2026-07-09,82.1500
2026-07-10,78.8000
2026-07-13,77.3000
2026-07-14,76.2000
2026-07-15,75.8000
2026-07-16,76.0000
2026-07-17,75.6000
2026-07-20,75.8000
2026-07-21,76.2500
2026-07-22,78.8000
2026-07-23,78.9000
2026-07-24,79.3000
2026-07-27,80.0000
2026-07-28,78.5000
2026-07-29,81.0000
2026-07-30,80.1500
2026-07-31,79.0500
2026-08-03,78.3500
2026-08-04,78.8000
2026-08-05,77.0500
2026-08-06,77.7000
2026-08-07,78.4000
2026-08-10,80.8500
