fecha,cierre
2026-06-01,52.6800
2026-06-02,52.6800
2026-06-03,53.4600
2026-06-04,54.0600
2026-06-05,55.0000
2026-06-08,54.5600
2026-06-09,55.7000
2026-06-10,55.0200
2026-06-11,55.3200
2026-06-12,55.9400
2026-06-15,56.6400
2026-06-16,55.9400
2026-06-17,56.4400
2026-06-18,56.5000
2026-06-19,55.7400
2026-06-22,55.1600
2026-06-23,55.1600
2026-06-24,55.7800
2026-06-25,56.5200
2026-06-26,56.0000
2026-06-29,55.4000
2026-06-30,55.1200
2026-07-01,55.7400
2026-07-02,56.6800
2026-07-03,57.2000
2026-07-06,55.9800
2026-07-07,56.4400
2026-07-08,54.1600
2026-07-09,55.4000
2026-07-10,54.9600
2026-07-13,54.8000
2026-07-14,53.7200
2026-07-15,54.0800
2026-07-16,54.2800
2026-07-17,53.7400
2026-07-20,53.4400
2026-07-21,54.1000
2026-07-22,54.6000
2026-07-23,53.8600
2026-07-24,54.4600
2026-07-27,55.4800
2026-07-28,56.8200
2026-07-29,56.4600
2026-07-30,57.4800
2026-07-31,56.4400
2026-08-03,57.7600
2026-08-04,58.1800
2026-08-05,58.5000
2026-08-06,58.8000
2026-08-07,58.6600
2026-08-10,59.1000
2026-08-11,58.8800
2026-08-12,57.9000
2026-08-13,57.8800
2026-08-14,57.6000
2026-08-17,56.3600
2026-08-18,57.0600
2026-08-19,58.2800
2026-08-20,57.5800
2026-08-21,58.2200
2026-08-24,58.4200
2026-08-25,58.2800
