fecha,cierre
2026-06-01,24.1400
2026-06-02,24.0600
2026-06-03,24.2400
2026-06-04,24.4000
2026-06-05,24.9200
2026-06-08,24.9200
2026-06-09,25.0000
2026-06-10,24.8800
2026-06-11,25.1800
2026-06-12,25.9400
2026-06-15,26.5000
2026-06-16,26.7000
2026-06-17,26.7600
2026-06-18,27.0400
2026-06-19,26.7000
2026-06-22,26.5600
2026-06-23,26.4800
2026-06-24,27.2200
2026-06-25,27.5000
2026-06-26,27.3000
2026-06-29,27.3200
2026-06-30,26.6600
2026-07-01,26.6800
2026-07-02,27.1400
2026-07-03,27.5400
2026-07-06,27.3000
2026-07-07,27.1200
2026-07-08,26.7800
2026-07-09,26.8200
2026-07-10,26.9400
2026-07-13,26.6000
2026-07-14,26.5000
2026-07-15,26.2000
2026-07-16,26.2400
2026-07-17,26.1600
2026-07-20,25.9200
2026-07-21,26.1000
2026-07-22,26.2600
2026-07-23,26.1800
2026-07-24,26.7000
2026-07-27,27.2000
2026-07-28,26.9800
2026-07-29,26.2800
2026-07-30,26.7600
2026-07-31,26.6800
2026-08-03,26.8200
2026-08-04,26.6800
2026-08-05,26.9000
2026-08-06,26.8200
2026-08-07,26.8400
2026-08-10,26.7000
2026-08-11,26.6800
2026-08-12,26.5600
2026-08-13,26.8400
2026-08-14,26.3800
2026-08-17,26.0600
2026-08-18,26.2000
2026-08-19,26.5000
2026-08-20,26.6800
2026-08-21,26.9200
2026-08-24,27.2400
2026-08-25,27.6200
2026-08-26,27.6000
2026-08-27,26.7800
