fecha,cierre
2026-06-01,14.2200
2026-06-02,14.2500
2026-06-03,14.0900
2026-06-04,14.1000
2026-06-05,14.0400
2026-06-08,13.9200
2026-06-09,13.8900
2026-06-10,13.7800
2026-06-11,13.9300
2026-06-12,14.4400
2026-06-15,14.5900
2026-06-16,14.6900
2026-06-17,15.1100
2026-06-18,14.9900
2026-06-19,15.0800
2026-06-22,15.1700
2026-06-23,14.9500
2026-06-24,14.4900
2026-06-25,14.4800
2026-06-26,14.6000
2026-06-29,14.5700
2026-06-30,14.6400
2026-07-01,14.7200
2026-07-02,15.0200
2026-07-03,15.0800
2026-07-06,15.2800
2026-07-07,15.3100
2026-07-08,14.8400
2026-07-09,15.1400
2026-07-10,15.3600
2026-07-13,15.4000
2026-07-14,15.4900
2026-07-15,15.4900
2026-07-16,15.6500
2026-07-17,15.4500
2026-07-20,15.4000
2026-07-21,15.6400
2026-07-22,15.8500
2026-07-23,15.6600
2026-07-24,16.0800
2026-07-27,16.1500
2026-07-28,15.9900
2026-07-29,15.6200
2026-07-30,16.1200
2026-07-31,15.9300
2026-08-03,15.9000
2026-08-04,16.0300
2026-08-05,16.2600
2026-08-06,16.4400
2026-08-07,16.4500
2026-08-10,16.5700
2026-08-11,16.5400
