fecha,cierre
2026-06-01,32.7400
2026-06-02,32.4400
2026-06-03,32.2600
2026-06-04,32.5400
2026-06-05,33.0200
2026-06-08,33.1400
2026-06-09,33.2200
2026-06-10,33.8400
2026-06-11,34.0600
2026-06-12,34.2000
2026-06-15,33.8800
2026-06-16,33.8800
2026-06-17,33.8200
2026-06-18,33.4200
2026-06-19,33.5200
2026-06-22,33.7000
2026-06-23,33.8400
2026-06-24,33.7000
2026-06-25,33.9200
2026-06-26,33.9800
2026-06-29,33.8400
2026-06-30,33.7400
2026-07-01,33.6200
2026-07-02,34.1200
2026-07-03,34.0800
2026-07-06,33.5000
2026-07-07,33.8800
2026-07-08,33.4800
2026-07-09,33.8800
2026-07-10,33.9000
2026-07-13,33.7200
2026-07-14,33.8400
2026-07-15,33.8600
2026-07-16,34.1600
2026-07-17,34.4800
2026-07-20,34.6400
2026-07-21,34.3600
2026-07-22,34.2400
2026-07-23,34.1600
2026-07-24,35.0000
2026-07-27,36.0000
2026-07-28,36.9200
2026-07-29,37.5600
2026-07-30,37.2000
2026-07-31,37.0000
2026-08-03,36.6600
2026-08-04,36.5400
2026-08-05,36.2600
2026-08-06,36.3600
2026-08-07,36.7000
2026-08-10,36.4800
2026-08-11,36.3200
2026-08-12,36.5400
2026-08-13,36.3000
2026-08-14,36.1400
2026-08-17,35.8600
2026-08-18,36.1200
2026-08-19,36.2400
2026-08-20,36.2000
2026-08-21,36.3400
2026-08-24,36.0400
2026-08-25,35.7000
