fecha,cierre
2026-06-01,19.8300
2026-06-02,19.9800
2026-06-03,19.5300
2026-06-04,19.6500
2026-06-05,19.4100
2026-06-08,19.4000
2026-06-09,19.3600
2026-06-10,19.2400
2026-06-11,19.3200
2026-06-12,20.0900
2026-06-15,20.6000
2026-06-16,21.1000
2026-06-17,21.6400
2026-06-18,21.4900
2026-06-19,21.3400
2026-06-22,21.7500
2026-06-23,21.6900
2026-06-24,21.3200
2026-06-25,21.6900
2026-06-26,21.4700
2026-06-29,21.5500
2026-06-30,21.8700
2026-07-01,21.9500
2026-07-02,22.4400
2026-07-03,22.7400
2026-07-06,22.7800
2026-07-07,22.8000
2026-07-08,21.9700
2026-07-09,22.1400
2026-07-10,22.4800
2026-07-13,22.3900
2026-07-14,22.5700
2026-07-15,22.2100
2026-07-16,22.6000
2026-07-17,22.0700
2026-07-20,22.2200
2026-07-21,22.5700
2026-07-22,22.9400
2026-07-23,22.2900
2026-07-24,22.8600
2026-07-27,23.2000
2026-07-28,23.2500
2026-07-29,22.8200
2026-07-30,23.9600
2026-07-31,24.2000
2026-08-03,24.6800
2026-08-04,24.6000
2026-08-05,24.2900
2026-08-06,24.5900
2026-08-07,24.6000
2026-08-10,24.7000
2026-08-11,24.8000
2026-08-12,24.8000
2026-08-13,24.9100
2026-08-14,24.9500
2026-08-17,24.8400
2026-08-18,24.8800
2026-08-19,24.6200
2026-08-20,24.5100
2026-08-21,24.8200
2026-08-24,25.0700
2026-08-25,24.6900
2026-08-26,24.9500
2026-08-27,24.6600
2026-08-28,25.0400
2026-08-31,25.0300
2026-09-01,24.8600
