fecha,cierre
2026-06-01,11.8800
2026-06-02,11.6600
2026-06-03,11.7200
2026-06-04,11.6400
2026-06-05,11.6800
2026-06-08,11.6400
2026-06-09,11.6800
2026-06-10,11.5000
2026-06-11,11.6200
2026-06-12,11.6400
2026-06-15,11.6800
2026-06-16,11.8000
2026-06-17,11.9600
2026-06-18,12.0000
2026-06-19,12.0200
2026-06-22,12.1400
2026-06-23,12.1400
2026-06-24,12.1000
2026-06-25,12.1600
2026-06-26,12.2000
2026-06-29,12.5000
2026-06-30,12.6600
2026-07-01,12.5200
2026-07-02,12.6600
2026-07-03,12.9600
2026-07-06,13.2000
2026-07-07,12.9800
2026-07-08,12.8200
2026-07-09,12.9800
2026-07-10,12.9800
2026-07-13,13.2800
2026-07-14,12.1600
2026-07-15,12.2000
2026-07-16,12.0600
2026-07-17,11.8400
2026-07-20,11.7000
2026-07-21,11.7800
2026-07-22,11.7600
2026-07-23,11.6800
2026-07-24,11.8800
2026-07-27,11.9400
2026-07-28,11.7600
2026-07-29,11.5400
2026-07-30,11.6400
2026-07-31,11.3600
2026-08-03,11.2400
2026-08-04,11.2600
2026-08-05,11.1600
2026-08-06,11.1400
2026-08-07,11.0400
2026-08-10,11.0800
2026-08-11,11.0200
2026-08-12,11.0200
2026-08-13,11.0800
2026-08-14,11.1000
2026-08-17,11.1000
2026-08-18,11.1600
2026-08-19,11.0400
2026-08-20,11.1200
2026-08-21,11.1400
